GraphID,Nodes,Edges,Labels
1401,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]","[[31, 0], [0, 31], [31, 1], [1, 31], [31, 2], [2, 31], [31, 3], [3, 31], [31, 4], [4, 31], [31, 5], [5, 31], [31, 6], [6, 31], [31, 7], [7, 31], [31, 8], [8, 31], [31, 9], [9, 31], [31, 10], [10, 31], [31, 11], [11, 31], [31, 12], [12, 31], [31, 13], [13, 31], [31, 14], [14, 31], [31, 15], [15, 31], [31, 16], [16, 31], [31, 17], [17, 31], [31, 18], [18, 31], [31, 19], [19, 31], [31, 20], [20, 31], [31, 21], [21, 31], [31, 22], [22, 31], [31, 23], [23, 31], [31, 24], [24, 31], [31, 25], [25, 31], [31, 26], [26, 31], [31, 27], [27, 31], [31, 28], [28, 31], [31, 29], [29, 31], [31, 30], [30, 31], [20, 0], [0, 20], [13, 0], [0, 13], [25, 0], [0, 25], [20, 2], [2, 20], [6, 2], [2, 6], [8, 3], [3, 8], [25, 3], [3, 25], [13, 3], [3, 13], [15, 3], [3, 15], [29, 3], [3, 29], [30, 3], [3, 30], [20, 6], [6, 20], [26, 6], [6, 26], [19, 7], [7, 19], [14, 7], [7, 14], [20, 7], [7, 20], [23, 7], [7, 23], [16, 7], [7, 16], [28, 8], [8, 28], [27, 9], [9, 27], [20, 9], [9, 20], [13, 9], [9, 13], [21, 12], [12, 21], [24, 12], [12, 24], [27, 13], [13, 27], [28, 13], [13, 28], [23, 14], [14, 23], [19, 14], [14, 19], [20, 14], [14, 20], [26, 14], [14, 26], [28, 15], [15, 28], [20, 15], [15, 20], [25, 15], [15, 25], [26, 15], [15, 26], [24, 16], [16, 24], [20, 16], [16, 20], [22, 17], [17, 22], [20, 19], [19, 20], [26, 19], [19, 26], [29, 19], [19, 29], [22, 20], [20, 22], [24, 20], [20, 24], [23, 20], [20, 23], [21, 20], [20, 21], [30, 20], [20, 30], [26, 22], [22, 26], [28, 25], [25, 28], [29, 28], [28, 29], [30, 28], [28, 30]]",1
1239,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[[13, 0], [0, 13], [13, 1], [1, 13], [13, 2], [2, 13], [13, 3], [3, 13], [13, 4], [4, 13], [13, 5], [5, 13], [13, 6], [6, 13], [13, 7], [7, 13], [13, 8], [8, 13], [13, 9], [9, 13], [13, 10], [10, 13], [13, 11], [11, 13], [13, 12], [12, 13], [7, 6], [6, 7]]",1
8849,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]","[[15, 0], [0, 15], [15, 1], [1, 15], [15, 2], [2, 15], [15, 3], [3, 15], [15, 4], [4, 15], [15, 5], [5, 15], [15, 6], [6, 15], [15, 7], [7, 15], [15, 8], [8, 15], [15, 9], [9, 15], [15, 10], [10, 15], [15, 11], [11, 15], [15, 12], [12, 15], [15, 13], [13, 15], [15, 14], [14, 15], [11, 0], [0, 11], [1, 0], [0, 1], [5, 0], [0, 5], [8, 0], [0, 8], [14, 0], [0, 14], [3, 2], [2, 3], [7, 2], [2, 7], [7, 3], [3, 7], [8, 3], [3, 8], [8, 7], [7, 8]]",1
646,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]","[[22, 0], [0, 22], [22, 1], [1, 22], [22, 2], [2, 22], [22, 3], [3, 22], [22, 4], [4, 22], [22, 5], [5, 22], [22, 6], [6, 22], [22, 7], [7, 22], [22, 8], [8, 22], [22, 9], [9, 22], [22, 10], [10, 22], [22, 11], [11, 22], [22, 12], [12, 22], [22, 13], [13, 22], [22, 14], [14, 22], [22, 15], [15, 22], [22, 16], [16, 22], [22, 17], [17, 22], [22, 18], [18, 22], [22, 19], [19, 22], [22, 20], [20, 22], [22, 21], [21, 22], [16, 1], [1, 16], [2, 1], [1, 2], [17, 1], [1, 17], [4, 1], [1, 4], [7, 1], [1, 7], [15, 1], [1, 15], [21, 1], [1, 21], [6, 2], [2, 6], [21, 2], [2, 21], [17, 2], [2, 17], [4, 2], [2, 4], [20, 3], [3, 20], [13, 3], [3, 13], [14, 3], [3, 14], [17, 3], [3, 17], [11, 4], [4, 11], [17, 5], [5, 17], [17, 6], [6, 17], [13, 7], [7, 13], [17, 7], [7, 17], [13, 9], [9, 13], [17, 9], [9, 17], [18, 10], [10, 18], [17, 10], [10, 17], [12, 11], [11, 12], [16, 11], [11, 16], [17, 13], [13, 17], [18, 13], [13, 18], [20, 13], [13, 20], [20, 14], [14, 20], [20, 15], [15, 20], [17, 15], [15, 17], [18, 17], [17, 18], [20, 17], [17, 20], [20, 19], [19, 20]]",1
8556,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]","[[27, 0], [0, 27], [27, 1], [1, 27], [27, 2], [2, 27], [27, 3], [3, 27], [27, 4], [4, 27], [27, 5], [5, 27], [27, 6], [6, 27], [27, 7], [7, 27], [27, 8], [8, 27], [27, 9], [9, 27], [27, 10], [10, 27], [27, 11], [11, 27], [27, 12], [12, 27], [27, 13], [13, 27], [27, 14], [14, 27], [27, 15], [15, 27], [27, 16], [16, 27], [27, 17], [17, 27], [27, 18], [18, 27], [27, 19], [19, 27], [27, 20], [20, 27], [27, 21], [21, 27], [27, 22], [22, 27], [27, 23], [23, 27], [27, 24], [24, 27], [27, 25], [25, 27], [27, 26], [26, 27], [10, 0], [0, 10], [11, 0], [0, 11], [20, 0], [0, 20], [12, 0], [0, 12], [6, 0], [0, 6], [22, 0], [0, 22], [15, 0], [0, 15], [3, 0], [0, 3], [23, 0], [0, 23], [16, 0], [0, 16], [25, 0], [0, 25], [18, 0], [0, 18], [19, 0], [0, 19], [24, 0], [0, 24], [9, 0], [0, 9], [16, 1], [1, 16], [7, 1], [1, 7], [22, 1], [1, 22], [11, 1], [1, 11], [6, 1], [1, 6], [6, 2], [2, 6], [11, 3], [3, 11], [6, 3], [3, 6], [14, 3], [3, 14], [22, 3], [3, 22], [15, 3], [3, 15], [16, 3], [3, 16], [4, 3], [3, 4], [25, 3], [3, 25], [18, 3], [3, 18], [19, 3], [3, 19], [24, 3], [3, 24], [9, 3], [3, 9], [11, 4], [4, 11], [12, 4], [4, 12], [14, 4], [4, 14], [22, 4], [4, 22], [15, 4], [4, 15], [26, 4], [4, 26], [9, 4], [4, 9], [10, 6], [6, 10], [22, 6], [6, 22], [12, 6], [6, 12], [11, 6], [6, 11], [13, 6], [6, 13], [15, 6], [6, 15], [23, 6], [6, 23], [16, 6], [6, 16], [25, 6], [6, 25], [7, 6], [6, 7], [8, 6], [6, 8], [18, 6], [6, 18], [9, 6], [6, 9], [19, 7], [7, 19], [9, 7], [7, 9], [10, 8], [8, 10], [11, 8], [8, 11], [25, 8], [8, 25], [12, 8], [8, 12], [24, 9], [9, 24], [20, 9], [9, 20], [12, 9], [9, 12], [13, 9], [9, 13], [15, 9], [9, 15], [23, 9], [9, 23], [16, 9], [9, 16], [22, 9], [9, 22], [18, 9], [9, 18], [11, 10], [10, 11], [22, 10], [10, 22], [12, 10], [10, 12], [13, 10], [10, 13], [15, 10], [10, 15], [23, 10], [10, 23], [16, 10], [10, 16], [25, 10], [10, 25], [18, 10], [10, 18], [22, 11], [11, 22], [13, 11], [11, 13], [15, 11], [11, 15], [16, 11], [11, 16], [19, 11], [11, 19], [24, 11], [11, 24], [20, 12], [12, 20], [22, 12], [12, 22], [16, 12], [12, 16], [26, 12], [12, 26], [25, 12], [12, 25], [18, 12], [12, 18], [22, 13], [13, 22], [15, 13], [13, 15], [16, 13], [13, 16], [25, 13], [13, 25], [18, 13], [13, 18], [19, 13], [13, 19], [22, 14], [14, 22], [22, 15], [15, 22], [23, 15], [15, 23], [25, 15], [15, 25], [22, 16], [16, 22], [25, 16], [16, 25], [18, 16], [16, 18], [19, 16], [16, 19], [20, 18], [18, 20], [22, 18], [18, 22], [19, 18], [18, 19], [22, 19], [19, 22], [22, 20], [20, 22], [25, 20], [20, 25], [24, 22], [22, 24], [25, 23], [23, 25]]",1
7977,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]","[[13, 0], [0, 13], [13, 1], [1, 13], [13, 2], [2, 13], [13, 3], [3, 13], [13, 4], [4, 13], [13, 5], [5, 13], [13, 6], [6, 13], [13, 7], [7, 13], [13, 8], [8, 13], [13, 9], [9, 13], [13, 10], [10, 13], [13, 11], [11, 13], [13, 12], [12, 13], [9, 0], [0, 9], [6, 0], [0, 6], [10, 0], [0, 10], [8, 1], [1, 8], [10, 1], [1, 10], [4, 1], [1, 4], [5, 1], [1, 5], [2, 1], [1, 2], [3, 2], [2, 3], [4, 2], [2, 4], [5, 2], [2, 5], [6, 2], [2, 6], [7, 2], [2, 7], [8, 2], [2, 8], [9, 2], [2, 9], [10, 2], [2, 10], [11, 2], [2, 11], [10, 3], [3, 10], [4, 3], [3, 4], [5, 3], [3, 5], [10, 4], [4, 10], [5, 4], [4, 5], [10, 5], [5, 10], [6, 5], [5, 6], [8, 5], [5, 8], [10, 6], [6, 10], [7, 6], [6, 7], [9, 6], [6, 9], [10, 7], [7, 10], [9, 7], [7, 9], [10, 8], [8, 10], [11, 10], [10, 11]]",1
3358,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]","[[24, 0], [0, 24], [24, 1], [1, 24], [24, 2], [2, 24], [24, 3], [3, 24], [24, 4], [4, 24], [24, 5], [5, 24], [24, 6], [6, 24], [24, 7], [7, 24], [24, 8], [8, 24], [24, 9], [9, 24], [24, 10], [10, 24], [24, 11], [11, 24], [24, 12], [12, 24], [24, 13], [13, 24], [24, 14], [14, 24], [24, 15], [15, 24], [24, 16], [16, 24], [24, 17], [17, 24], [24, 18], [18, 24], [24, 19], [19, 24], [24, 20], [20, 24], [24, 21], [21, 24], [24, 22], [22, 24], [24, 23], [23, 24], [12, 0], [0, 12], [14, 0], [0, 14], [15, 0], [0, 15], [10, 0], [0, 10], [6, 0], [0, 6], [20, 0], [0, 20], [11, 1], [1, 11], [7, 2], [2, 7], [15, 2], [2, 15], [6, 2], [2, 6], [16, 5], [5, 16], [12, 6], [6, 12], [15, 6], [6, 15], [7, 6], [6, 7], [20, 6], [6, 20], [15, 7], [7, 15], [18, 13], [13, 18], [18, 15], [15, 18], [18, 16], [16, 18], [22, 18], [18, 22], [22, 21], [21, 22]]",1
4542,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48]","[[48, 0], [0, 48], [48, 1], [1, 48], [48, 2], [2, 48], [48, 3], [3, 48], [48, 4], [4, 48], [48, 5], [5, 48], [48, 6], [6, 48], [48, 7], [7, 48], [48, 8], [8, 48], [48, 9], [9, 48], [48, 10], [10, 48], [48, 11], [11, 48], [48, 12], [12, 48], [48, 13], [13, 48], [48, 14], [14, 48], [48, 15], [15, 48], [48, 16], [16, 48], [48, 17], [17, 48], [48, 18], [18, 48], [48, 19], [19, 48], [48, 20], [20, 48], [48, 21], [21, 48], [48, 22], [22, 48], [48, 23], [23, 48], [48, 24], [24, 48], [48, 25], [25, 48], [48, 26], [26, 48], [48, 27], [27, 48], [48, 28], [28, 48], [48, 29], [29, 48], [48, 30], [30, 48], [48, 31], [31, 48], [48, 32], [32, 48], [48, 33], [33, 48], [48, 34], [34, 48], [48, 35], [35, 48], [48, 36], [36, 48], [48, 37], [37, 48], [48, 38], [38, 48], [48, 39], [39, 48], [48, 40], [40, 48], [48, 41], [41, 48], [48, 42], [42, 48], [48, 43], [43, 48], [48, 44], [44, 48], [48, 45], [45, 48], [48, 46], [46, 48], [48, 47], [47, 48], [1, 0], [0, 1], [2, 0], [0, 2], [4, 0], [0, 4], [38, 0], [0, 38], [6, 0], [0, 6], [8, 0], [0, 8], [9, 0], [0, 9], [10, 0], [0, 10], [13, 0], [0, 13], [15, 0], [0, 15], [18, 0], [0, 18], [20, 0], [0, 20], [19, 0], [0, 19], [27, 0], [0, 27], [21, 0], [0, 21], [24, 0], [0, 24], [23, 0], [0, 23], [25, 0], [0, 25], [12, 0], [0, 12], [28, 0], [0, 28], [30, 0], [0, 30], [33, 0], [0, 33], [34, 0], [0, 34], [35, 0], [0, 35], [36, 0], [0, 36], [39, 0], [0, 39], [40, 0], [0, 40], [41, 0], [0, 41], [43, 0], [0, 43], [47, 0], [0, 47], [27, 1], [1, 27], [24, 2], [2, 24], [21, 2], [2, 21], [15, 2], [2, 15], [19, 2], [2, 19], [39, 4], [4, 39], [30, 4], [4, 30], [15, 4], [4, 15], [21, 4], [4, 21], [21, 5], [5, 21], [11, 5], [5, 11], [47, 5], [5, 47], [24, 8], [8, 24], [15, 8], [8, 15], [47, 8], [8, 47], [21, 8], [8, 21], [39, 9], [9, 39], [30, 9], [9, 30], [18, 9], [9, 18], [47, 9], [9, 47], [21, 9], [9, 21], [36, 9], [9, 36], [24, 9], [9, 24], [24, 10], [10, 24], [47, 10], [10, 47], [21, 11], [11, 21], [24, 12], [12, 24], [21, 12], [12, 21], [47, 12], [12, 47], [27, 12], [12, 27], [27, 13], [13, 27], [16, 13], [13, 16], [21, 13], [13, 21], [36, 14], [14, 36], [47, 14], [14, 47], [25, 15], [15, 25], [43, 15], [15, 43], [40, 15], [15, 40], [47, 15], [15, 47], [30, 15], [15, 30], [19, 15], [15, 19], [27, 15], [15, 27], [21, 15], [15, 21], [35, 15], [15, 35], [24, 15], [15, 24], [33, 16], [16, 33], [17, 16], [16, 17], [39, 18], [18, 39], [30, 18], [18, 30], [47, 18], [18, 47], [36, 18], [18, 36], [24, 18], [18, 24], [25, 19], [19, 25], [43, 19], [19, 43], [24, 19], [19, 24], [43, 21], [21, 43], [39, 21], [21, 39], [28, 21], [21, 28], [41, 21], [21, 41], [30, 21], [21, 30], [40, 21], [21, 40], [27, 21], [21, 27], [33, 21], [21, 33], [34, 21], [21, 34], [47, 21], [21, 47], [24, 21], [21, 24], [47, 23], [23, 47], [24, 23], [23, 24], [25, 24], [24, 25], [43, 24], [24, 43], [40, 24], [24, 40], [41, 24], [24, 41], [30, 24], [24, 30], [27, 24], [24, 27], [34, 24], [24, 34], [35, 24], [24, 35], [33, 26], [26, 33], [38, 27], [27, 38], [30, 27], [27, 30], [43, 27], [27, 43], [47, 27], [27, 47], [47, 28], [28, 47], [39, 30], [30, 39], [47, 30], [30, 47], [36, 30], [30, 36], [47, 34], [34, 47], [47, 36], [36, 47], [47, 39], [39, 47], [46, 40], [40, 46], [47, 40], [40, 47], [47, 41], [41, 47], [47, 43], [43, 47]]",1
2017,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]","[[30, 0], [0, 30], [30, 1], [1, 30], [30, 2], [2, 30], [30, 3], [3, 30], [30, 4], [4, 30], [30, 5], [5, 30], [30, 6], [6, 30], [30, 7], [7, 30], [30, 8], [8, 30], [30, 9], [9, 30], [30, 10], [10, 30], [30, 11], [11, 30], [30, 12], [12, 30], [30, 13], [13, 30], [30, 14], [14, 30], [30, 15], [15, 30], [30, 16], [16, 30], [30, 17], [17, 30], [30, 18], [18, 30], [30, 19], [19, 30], [30, 20], [20, 30], [30, 21], [21, 30], [30, 22], [22, 30], [30, 23], [23, 30], [30, 24], [24, 30], [30, 25], [25, 30], [30, 26], [26, 30], [30, 27], [27, 30], [30, 28], [28, 30], [30, 29], [29, 30], [29, 0], [0, 29], [27, 0], [0, 27], [25, 0], [0, 25], [15, 1], [1, 15], [29, 1], [1, 29], [8, 1], [1, 8], [9, 2], [2, 9], [6, 3], [3, 6], [4, 3], [3, 4], [8, 3], [3, 8], [8, 4], [4, 8], [10, 4], [4, 10], [28, 4], [4, 28], [25, 4], [4, 25], [18, 4], [4, 18], [25, 5], [5, 25], [21, 6], [6, 21], [24, 6], [6, 24], [8, 6], [6, 8], [10, 6], [6, 10], [28, 6], [6, 28], [26, 6], [6, 26], [11, 6], [6, 11], [18, 6], [6, 18], [25, 6], [6, 25], [7, 6], [6, 7], [20, 6], [6, 20], [29, 7], [7, 29], [8, 7], [7, 8], [27, 7], [7, 27], [21, 8], [8, 21], [24, 8], [8, 24], [18, 8], [8, 18], [9, 8], [8, 9], [15, 8], [8, 15], [10, 8], [8, 10], [11, 8], [8, 11], [17, 8], [8, 17], [12, 8], [8, 12], [29, 8], [8, 29], [22, 8], [8, 22], [25, 8], [8, 25], [26, 8], [8, 26], [27, 8], [8, 27], [16, 8], [8, 16], [20, 8], [8, 20], [29, 9], [9, 29], [16, 9], [9, 16], [25, 10], [10, 25], [27, 10], [10, 27], [17, 10], [10, 17], [29, 10], [10, 29], [25, 11], [11, 25], [27, 11], [11, 27], [29, 11], [11, 29], [19, 11], [11, 19], [27, 12], [12, 27], [20, 13], [13, 20], [17, 15], [15, 17], [26, 15], [15, 26], [29, 15], [15, 29], [29, 16], [16, 29], [27, 16], [16, 27], [25, 17], [17, 25], [26, 17], [17, 26], [29, 17], [17, 29], [25, 18], [18, 25], [27, 18], [18, 27], [29, 18], [18, 29], [19, 18], [18, 19], [26, 19], [19, 26], [25, 20], [20, 25], [27, 20], [20, 27], [29, 20], [20, 29], [29, 21], [21, 29], [27, 21], [21, 27], [25, 21], [21, 25], [29, 22], [22, 29], [29, 23], [23, 29], [29, 24], [24, 29], [27, 24], [24, 27], [25, 24], [24, 25], [28, 25], [25, 28], [26, 25], [25, 26], [27, 26], [26, 27], [29, 26], [26, 29]]",1
3777,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]","[[21, 0], [0, 21], [21, 1], [1, 21], [21, 2], [2, 21], [21, 3], [3, 21], [21, 4], [4, 21], [21, 5], [5, 21], [21, 6], [6, 21], [21, 7], [7, 21], [21, 8], [8, 21], [21, 9], [9, 21], [21, 10], [10, 21], [21, 11], [11, 21], [21, 12], [12, 21], [21, 13], [13, 21], [21, 14], [14, 21], [21, 15], [15, 21], [21, 16], [16, 21], [21, 17], [17, 21], [21, 18], [18, 21], [21, 19], [19, 21], [21, 20], [20, 21], [5, 0], [0, 5], [11, 1], [1, 11], [8, 1], [1, 8], [19, 3], [3, 19], [14, 3], [3, 14], [18, 3], [3, 18], [5, 3], [3, 5], [15, 4], [4, 15], [8, 5], [5, 8], [11, 5], [5, 11], [12, 5], [5, 12], [9, 5], [5, 9], [6, 5], [5, 6], [18, 5], [5, 18], [20, 5], [5, 20], [19, 8], [8, 19], [18, 12], [12, 18], [18, 14], [14, 18], [17, 16], [16, 17]]",1
3391,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]","[[20, 0], [0, 20], [20, 1], [1, 20], [20, 2], [2, 20], [20, 3], [3, 20], [20, 4], [4, 20], [20, 5], [5, 20], [20, 6], [6, 20], [20, 7], [7, 20], [20, 8], [8, 20], [20, 9], [9, 20], [20, 10], [10, 20], [20, 11], [11, 20], [20, 12], [12, 20], [20, 13], [13, 20], [20, 14], [14, 20], [20, 15], [15, 20], [20, 16], [16, 20], [20, 17], [17, 20], [20, 18], [18, 20], [20, 19], [19, 20], [7, 4], [4, 7], [12, 8], [8, 12], [18, 8], [8, 18], [17, 10], [10, 17], [16, 10], [10, 16], [13, 10], [10, 13], [19, 10], [10, 19], [14, 10], [10, 14], [18, 12], [12, 18], [19, 12], [12, 19], [14, 12], [12, 14]]",1
7798,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]","[[24, 0], [0, 24], [24, 1], [1, 24], [24, 2], [2, 24], [24, 3], [3, 24], [24, 4], [4, 24], [24, 5], [5, 24], [24, 6], [6, 24], [24, 7], [7, 24], [24, 8], [8, 24], [24, 9], [9, 24], [24, 10], [10, 24], [24, 11], [11, 24], [24, 12], [12, 24], [24, 13], [13, 24], [24, 14], [14, 24], [24, 15], [15, 24], [24, 16], [16, 24], [24, 17], [17, 24], [24, 18], [18, 24], [24, 19], [19, 24], [24, 20], [20, 24], [24, 21], [21, 24], [24, 22], [22, 24], [24, 23], [23, 24], [15, 0], [0, 15], [8, 0], [0, 8], [9, 0], [0, 9], [10, 0], [0, 10], [11, 0], [0, 11], [17, 0], [0, 17], [23, 0], [0, 23], [14, 0], [0, 14], [13, 1], [1, 13], [10, 1], [1, 10], [23, 1], [1, 23], [15, 1], [1, 15], [9, 2], [2, 9], [4, 3], [3, 4], [15, 3], [3, 15], [9, 3], [3, 9], [11, 3], [3, 11], [17, 3], [3, 17], [23, 3], [3, 23], [17, 4], [4, 17], [9, 4], [4, 9], [8, 4], [4, 8], [20, 5], [5, 20], [22, 5], [5, 22], [14, 5], [5, 14], [13, 6], [6, 13], [22, 6], [6, 22], [20, 6], [6, 20], [13, 7], [7, 13], [15, 8], [8, 15], [10, 8], [8, 10], [19, 8], [8, 19], [11, 8], [8, 11], [12, 8], [8, 12], [13, 8], [8, 13], [15, 9], [9, 15], [10, 9], [9, 10], [19, 9], [9, 19], [12, 9], [9, 12], [13, 9], [9, 13], [23, 9], [9, 23], [11, 9], [9, 11], [15, 10], [10, 15], [12, 10], [10, 12], [11, 10], [10, 11], [17, 10], [10, 17], [13, 10], [10, 13], [23, 10], [10, 23], [19, 10], [10, 19], [15, 11], [11, 15], [12, 11], [11, 12], [17, 11], [11, 17], [19, 11], [11, 19], [15, 12], [12, 15], [19, 12], [12, 19], [17, 12], [12, 17], [23, 12], [12, 23], [17, 13], [13, 17], [22, 13], [13, 22], [20, 14], [14, 20], [23, 15], [15, 23], [19, 17], [17, 19], [20, 19], [19, 20], [23, 19], [19, 23], [22, 20], [20, 22], [23, 21], [21, 23]]",1
